number of rooms;area of apartment;number of floors;apartment floor;year of construction;elevator;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;lat;lon;edu;health;culture;eat;distance;price
1.0;37.9;9.0;4.0;1987.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99922;56.165188;25.0;23.0;10.0;253.0;3987.61;2850000.0
1.0;38.2;10.0;8.0;2005.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.96706;56.145782;8.0;14.0;1.0;70.0;6901.29;2850000.0
2.0;54.0;10.0;2.0;2011.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08549;56.41214;6.0;3.0;0.0;4.0;13612.59;3300000.0
3.0;55.0;5.0;4.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00499;56.243828;62.0;42.0;11.0;386.0;1043.11;4950000.0
1.0;42.9;16.0;13.0;2021.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.03178;56.026527;4.0;3.0;0.0;22.0;12186.08;2300000.0
1.0;35.3;10.0;4.0;2002.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.046562;56.083878;6.0;0.0;0.0;15.0;9467.16;2200000.0
1.0;34.1;10.0;6.0;1991.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.004005;56.303143;53.0;29.0;6.0;299.0;4401.89;3150000.0
2.0;78.0;17.0;12.0;2001.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.009033;56.259617;61.0;36.0;10.0;374.0;1784.96;6590000.0
2.0;43.3;9.0;5.0;1979.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.981113;56.233013;54.0;42.0;11.0;382.0;3270.49;3500000.0
3.0;58.1;9.0;9.0;1977.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995987;56.154236;16.0;19.0;6.0;153.0;4715.44;4000000.0
1.0;33.4;17.0;7.0;2017.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.10917;56.308277;3.0;6.0;2.0;11.0;11919.38;2330000.0
2.0;44.0;5.0;5.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.007774;55.966454;2.0;4.0;0.0;22.0;15499.73;2240000.0
1.0;38.7;16.0;8.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.963814;56.241478;29.0;23.0;4.0;182.0;5236.01;3000000.0
1.0;38.0;4.0;1.0;1958.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00585;55.964935;2.0;4.0;0.0;18.0;15595.19;2080000.0
3.0;60.9;9.0;7.0;1978.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99571;56.14837;12.0;17.0;5.0;130.0;5051.9;4800000.0
3.0;65.0;9.0;8.0;1980.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99934;56.1941;41.0;38.0;11.0;356.0;2422.18;4545000.0
3.0;54.9;14.0;10.0;1976.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00318;56.209854;49.0;41.0;11.0;370.0;1409.6;4649000.0
2.0;59.3;12.0;9.0;2015.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.021717;56.265167;55.0;31.0;9.0;347.0;2449.32;5450000.0
2.0;47.7;20.0;7.0;2017.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.01163;56.2627;60.0;35.0;10.0;366.0;1963.84;4960000.0
1.0;36.0;9.0;4.0;1987.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.008255;56.275806;59.0;34.0;9.0;353.0;2742.96;3550000.0
2.0;45.2;5.0;5.0;1986.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.971466;56.16081;13.0;21.0;4.0;111.0;5931.17;3150000.0
2.0;44.0;9.0;7.0;1983.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995316;56.13722;12.0;17.0;5.0;112.0;5690.3;3800000.0
3.0;61.0;9.0;3.0;1988.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.03542;56.254986;47.0;24.0;8.0;311.0;3158.09;5200000.0
1.0;38.1;20.0;3.0;2011.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.002445;56.30555;51.0;29.0;6.0;295.0;4572.48;3420000.0
1.0;34.0;7.0;4.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.030437;56.32587;38.0;15.0;0.0;98.0;6099.54;2550000.0
3.0;77.3;16.0;2.0;2015.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.990772;56.24033;60.0;42.0;11.0;389.0;2281.23;6800000.0
1.0;34.2;5.0;5.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22;1580000.0
1.0;32.9;5.0;3.0;1985.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.07982;56.36107;11.0;3.0;2.0;14.0;10934.31;1670000.0
1.0;32.2;16.0;2.0;2013.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99857;56.177486;34.0;36.0;11.0;336.0;3335.16;3400000.0
2.0;54.0;9.0;5.0;1977.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.008465;56.232346;61.0;42.0;11.0;383.0;279.7;3900000.0
3.0;67.5;9.0;7.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.112766;56.286892;3.0;4.0;2.0;11.0;11871.21;3100000.0
2.0;54.0;16.0;1.0;2009.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.014736;56.302933;52.0;27.0;6.0;287.0;4356.22;3850000.0
3.0;68.4;10.0;2.0;1989.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.004925;56.260742;63.0;37.0;10.0;378.0;1944.31;5600000.0
3.0;74.9;4.0;3.0;1959.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97525;56.177925;18.0;27.0;8.0;172.0;4955.36;5175000.0
2.0;44.5;5.0;5.0;1962.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.969513;56.15743;13.0;18.0;3.0;99.0;6226.06;3100000.0
2.0;44.6;26.0;6.0;2020.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.994213;56.266045;63.0;37.0;10.0;380.0;2813.63;4430000.0
2.0;42.0;5.0;4.0;1966.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99988;56.21259;53.0;43.0;11.0;379.0;1539.49;3750000.0
3.0;57.0;9.0;8.0;1978.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.967136;56.18955;15.0;26.0;7.0;162.0;5361.71;3500000.0
2.0;37.0;3.0;3.0;1960.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.033142;56.03142;4.0;2.0;0.0;22.0;11934.23;1800000.0
1.0;47.0;19.0;18.0;2020.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98619;56.231297;56.0;43.0;11.0;390.0;2701.12;3790000.0
1.0;38.4;10.0;5.0;1992.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.96731;56.16794;12.0;20.0;4.0;107.0;6014.65;2700000.0
2.0;56.7;10.0;10.0;2017.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001373;56.107113;4.0;8.0;1.0;40.0;7279.56;4100000.0
1.0;30.0;5.0;2.0;1959.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.976143;56.170773;15.0;24.0;7.0;156.0;5150.45;2970000.0
1.0;39.6;31.0;12.0;2020.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00072;56.24376;62.0;42.0;11.0;388.0;1372.49;4450000.0
2.0;69.0;10.0;2.0;2003.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.004284;56.265476;62.0;37.0;10.0;375.0;2231.64;6500000.0
2.0;49.2;9.0;9.0;1979.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.044155;56.094326;7.0;0.0;0.0;15.0;8796.58;2900000.0
2.0;55.5;13.0;5.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08264;56.4045;9.0;1.0;0.0;5.0;13063.21;3300000.0
2.0;41.5;5.0;1.0;1964.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.97151;56.159817;13.0;21.0;3.0;109.0;5967.71;3300000.0
3.0;81.8;16.0;3.0;2009.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.95983;56.221058;14.0;20.0;3.0;123.0;5652.49;5450000.0
4.0;91.5;10.0;9.0;2005.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.107193;56.301937;3.0;4.0;2.0;12.0;11574.62;5900000.0
3.0;61.1;9.0;5.0;1984.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.00195;56.312824;51.0;27.0;6.0;270.0;5004.03;3650000.0
1.0;44.5;25.0;4.0;2019.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.990765;56.259155;63.0;40.0;11.0;385.0;2803.99;3980000.0
3.0;73.3;16.0;10.0;1993.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.979027;56.19131;29.0;32.0;11.0;313.0;4155.86;5600000.0
1.0;47.0;16.0;2.0;2021.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.03178;56.026527;4.0;3.0;0.0;22.0;12186.08;2999000.0
1.0;36.1;5.0;3.0;1970.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.967583;56.236076;36.0;29.0;10.0;261.0;4784.4;1900000.0
3.0;61.7;5.0;2.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.062523;56.355434;9.0;0.0;0.0;7.0;9411.27;2800000.0
2.0;44.1;5.0;4.0;1972.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.97377;56.237984;48.0;39.0;11.0;362.0;4111.07;2900000.0
3.0;56.9;9.0;3.0;1979.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.971184;56.223248;36.0;37.0;11.0;334.0;4383.43;3650000.0
2.0;56.0;10.0;10.0;1991.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.004005;56.303143;53.0;29.0;6.0;299.0;4401.89;3670000.0
2.0;46.2;3.0;3.0;1968.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.036533;56.354195;18.0;3.0;0.0;35.0;7899.98;2500000.0
2.0;55.7;16.0;2.0;2017.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99467;56.21887;56.0;43.0;11.0;392.0;1863.17;4900000.0
3.0;74.8;9.0;8.0;1990.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.01273;56.28119;55.0;33.0;9.0;328.0;3059.49;5000000.0
2.0;45.5;5.0;4.0;1974.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.983994;56.29042;58.0;30.0;6.0;317.0;4645.5;3550000.0
3.0;61.4;16.0;16.0;2021.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.993572;56.224224;59.0;43.0;11.0;393.0;1902.86;5600000.0
2.0;53.2;12.0;8.0;1973.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.98688;56.18768;35.0;38.0;11.0;338.0;3596.5;3800000.0
3.0;61.4;5.0;5.0;1969.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.96371;56.220993;20.0;22.0;7.0;183.0;5223.2;3499000.0
4.0;83.7;12.0;6.0;1972.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.009335;56.212452;51.0;38.0;11.0;375.0;1008.86;6900000.0
1.0;28.0;16.0;3.0;2020.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.984913;56.24518;59.0;42.0;11.0;387.0;2988.6;2050000.0
2.0;47.7;5.0;4.0;1967.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99509;56.204426;44.0;39.0;11.0;363.0;2256.9;3430000.0
2.0;46.9;25.0;20.0;2020.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.001987;56.241863;62.0;42.0;11.0;389.0;1192.85;5300000.0
2.0;54.7;5.0;1.0;1959.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.019863;56.278767;52.0;31.0;9.0;320.0;3088.49;3350000.0
2.0;46.3;25.0;22.0;2018.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.990852;56.26787;61.0;37.0;10.0;374.0;3143.8;3990000.0
3.0;55.1;5.0;4.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57.98945;56.192814;40.0;39.0;11.0;355.0;3181.43;4100000.0
3.0;55.2;5.0;4.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.023865;56.01121;2.0;3.0;0.0;24.0;12942.75;3350000.0
1.0;13.0;9.0;1.0;1981.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57.96084;56.21749;13.0;18.0;3.0;132.0;5563.3;720000.0
1.0;34.2;5.0;5.0;2016.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.09643;56.369194;9.0;6.0;2.0;14.0;12613.22;1580000.0
1.0;44.8;17.0;4.0;2011.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.113583;56.319138;5.0;6.0;2.0;13.0;12626.19;2700000.0
3.0;59.9;9.0;4.0;1981.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.08756;56.402534;8.0;3.0;0.0;6.0;13317.19;3380000.0
1.0;36.0;9.0;9.0;1992.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001934;56.108704;5.0;8.0;1.0;43.0;7178.18;2200000.0
1.0;32.0;5.0;5.0;1987.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.017746;56.290306;52.0;28.0;8.0;305.0;3676.55;2400000.0
1.0;32.4;5.0;1.0;1985.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58.105087;56.29728;3.0;4.0;2.0;12.0;11257.19;1800000.0
2.0;47.5;5.0;2.0;1980.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.011127;55.95349;2.0;4.0;0.0;19.0;16260.07;2600000.0
1.0;34.0;10.0;5.0;1993.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.046562;56.083878;6.0;0.0;0.0;15.0;9467.16;2500000.0
3.0;90.0;16.0;9.0;2012.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58.00068;56.235287;61.0;42.0;11.0;393.0;1140.6;6990000.0
1.0;34.0;10.0;2.0;2016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.049984;56.34713;12.0;2.0;0.0;18.0;8207.71;2600000.0
2.0;64.2;16.0;6.0;2013.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58.02985;56.305294;53.0;20.0;4.0;247.0;4961.71;5300000.0
