number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;full address;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon
1;18.6;5;3;870000.0;1966;0.0;Пермский край, Пермь, Сестрорецкая ул., 19;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.148976;56.435488
1;42.6;25;21;4390000.0;2021;2.0;Пермский край, Пермь, Теплогорская ул., 24к5;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.973403;56.187169
1;53.9;16;3;4290000.0;2007;1.0;Пермский край, Пермь, Пушкарская ул., 100;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0019;56.299849
1;35.7;12;2;2950000.0;2007;1.0;Пермский край, Пермь, ул. Ивана Франко, 44;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.062456;56.357934
3;37.0;5;1;2650000.0;1983;0.0;Пермский край, Пермь, Вагонная ул., 11А;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04891;56.090499
1;33.0;12;4;2850000.0;1979;2.0;Пермский край, Пермь, ул. Карпинского, 87;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974538;56.210619
3;70.0;4;1;3570000.0;1957;0.0;Пермский край, Пермь, ул. Мира, 65;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974055;56.1731
1;32.7;12;8;3100000.0;1979;2.0;Пермский край, Пермь, ул. Карпинского, 87;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974538;56.210619
2;68.0;17;12;6150000.0;2015;1.0;Пермский край, Пермь, Холмогорская ул., 4В;1;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.985973;56.285309
1;46.1;17;16;4400000.0;2011;1.0;Пермский край, Пермь, ул. Танкистов, 9;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98921;56.214626
2;43.0;13;8;4500000.0;2021;2.0;Пермский край, Пермь, Теплогорская ул., 24к3;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.973541;56.188265
1;42.2;10;3;2849000.0;2003;1.0;Пермский край, Пермь, Ветлужская ул., 125;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.045459;56.083496
1;27.9;12;7;3000000.0;2015;2.0;Пермский край, Пермь, ул. Фрезеровщиков, 86;1;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.021717;56.265169
3;46.9;5;5;2600000.0;1968;0.0;Пермский край, Пермь, Балхашская ул., 205;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.979823;56.293646
2;39.5;16;9;2950000.0;2020;1.0;Пермский край, Пермь, ул. Куйбышева, 109А;1;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984912;56.245177
2;39.5;16;9;2950000.0;2020;1.0;Пермский край, Пермь, ул. Куйбышева, 109А;1;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984912;56.245177
2;47.8;18;4;3500000.0;2015;1.0;Пермский край, Пермь, Красноводская ул., 15;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.047829;56.08465
2;56.3;19;8;4980000.0;2013;0.0;Пермский край, Пермь, ул. Чернышевского, 15Г;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996107;56.272026
2;63.0;10;4;3650000.0;2007;2.0;Пермский край, Пермь, Иньвенская ул., 17;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.064205;56.359507
1;34.0;9;5;3100000.0;1975;1.0;Пермский край, Пермь, ул. Карпинского, 57;0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.980885;56.217787
1;31.8;5;5;3100000.0;1964;0.0;Пермь, 1-я Красноармейская улица, 41;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999641;56.253887
1;33.4;17;7;2330000.0;2017;2.0;Пермский край, Пермь, ул. Карбышева, 47А;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.10917;56.308276
2;46.7;25;15;6100000.0;2015;2.0;Пермский край, Пермь, ул. Николая Островского, 93Д;1;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.000978;56.266817
3;74.8;9;8;5000000.0;1990;1.0;Пермский край, Пермь, ул. Крупской, 42Б;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.012728;56.28119
2;42.0;3;1;1790000.0;1958;0.0;Пермский край, Пермь, ул. Победы, 31;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.006582;55.922996
1;36.1;16;7;3450000.0;2016;1.0;Пермский край, Пермь, ул. Веры Засулич, 50;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97049;56.202168
2;70.2;14;2;3300000.0;2013;1.0;Пермский край, Пермь, ул. Постаногова, 3;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03128;56.322687
3;65.6;9;6;6000000.0;1979;1.0;Пермский край, Пермь, ул. Газеты Звезда, 35;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.006366;56.248299
3;66.1;10;5;3750000.0;1992;1.0;Пермский край, Пермь, ул. Генерала Черняховского, 58;0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.089495;56.393528
3;59.9;9;7;3500000.0;1971;1.0;Пермский край, Пермь, ул. Архитектора Свиязева, 38;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.960796;56.176441
1;47.6;9;3;4630000.0;2001;1.0;Пермский край, Пермь, ул. Революции, 7;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.035428;56.254447
2;56.0;3;2;2650000.0;1959;0.0;Пермский край, Пермь, Транспортная ул., 29;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.036571;56.128969
2;42.0;5;5;1850000.0;1964;0.0;Пермский край, Пермь, Химградская ул., 11;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002177;55.933412
3;67.4;9;4;6100000.0;1988;1.0;Пермский край, Пермь, ул. Юрша, 5;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01042;56.306808
2;46.2;3;3;2500000.0;1968;0.0;Пермский край, Пермь, Гарцовская ул., 52;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.036533;56.354196
3;75.4;10;10;5850000.0;2004;1.0;Пермский край, Пермь, ул. Желябова, 3;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999003;56.148354
4;143.0;6;1;12500000.0;1999;1.0;Пермский край, Пермь, Кировоградская ул., 40;1;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000398;55.958804
2;54.4;12;3;4300000.0;1989;2.0;Пермский край, Пермь, ул. Советской Армии, 45;1;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97701;56.205343
4;61.3;5;2;3100000.0;1971;0.0;Пермский край, Пермь, Волховская ул., 36;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.113191;56.372194
3;134.4;18;13;11300000.0;2005;1.0;Пермский край, Пермь, ул. Пушкина, 109;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002997;56.219707
2;45.0;5;5;2750000.0;1969;0.0;Пермский край, Пермь, Холмогорская ул., 9;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.982993;56.293003
2;36.7;16;4;2865000.0;2020;3.0;Пермский край, Пермь, ул. Куйбышева, 109А;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984912;56.245177
4;85.0;10;9;4800000.0;1993;1.0;Пермский край, Пермь, Уинская ул., 4;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.005707;56.300931
1;30.6;4;3;2820000.0;2014;0.0;Пермский край, Пермь, ул. Веры Фигнер, 13;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.024634;56.286533
1;43.5;23;22;4080000.0;2021;3.0;Пермский край, Пермь, ул. Комбайнёров, 43;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974728;56.18516
3;66.5;10;9;3240000.0;1993;1.0;Пермский край, Пермь, ул. Кабельщиков, 17;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.098707;56.29594
2;45.5;5;5;2490000.0;1965;0.0;Пермский край, Пермь, Вагонная ул., 7;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.048834;56.093233
3;76.0;16;14;5500000.0;2016;1.0;Пермский край, Пермь, Целинная ул., 49;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.05173;56.349212
3;53.5;25;15;7150000.0;2018;2.0;Пермский край, Пермь, Подлесная ул., 2;1;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.992138;56.137609
3;78.0;19;3;6150000.0;2020;1.0;Пермский край, Пермь, ул. Василия Татищева, 8;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990863;56.265452
2;65.7;2;1;3100000.0;2008;0.0;Пермский край, Пермь, Январская ул., 2А;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.118848;56.38987
3;59.5;5;1;3000000.0;1989;0.0;Пермский край, Пермь, ул. Костычева, 21;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.039004;56.126594
1;38.6;10;9;2850000.0;2005;1.0;Пермский край, Пермь, Сокольская ул., 18;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.036709;56.025696
2;44.3;5;1;2050000.0;1976;0.0;Пермский край, Пермь, ул. Вильямса, 45;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.102606;56.2997
2;45.0;5;5;2400000.0;1976;0.0;Пермский край, Пермь, Ласьвинская ул., 64;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.009111;55.931216
3;59.2;9;2;2850000.0;1976;1.0;Пермский край, Пермь, ул. Кабельщиков, 95;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.114558;56.287807
3;75.0;19;3;5100000.0;2017;1.0;Пермский край, Пермь, Самаркандская ул., 143;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98693;56.295679
1;40.0;17;2;3850000.0;2020;1.0;Пермский край, Пермь, ул. Плеханова, 65;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997445;56.207858
2;75.0;18;7;7500000.0;2011;1.0;Пермский край, Пермь, ул. Малкова, 24А;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998248;56.195416
3;126.0;2;2;3600000.0;1982;0.0;Пермский край, Пермь, Химградская ул., 5;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001449;55.93178
3;75.0;17;16;5450000.0;2011;1.0;Пермский край, Пермь, Холмогорская ул., 2Е;1;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984943;56.283145
3;46.0;5;5;2360000.0;1978;0.0;Пермский край, Пермь, ул. Бумажников, 20;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.148535;56.444123
1;25.0;24;9;1900000.0;2018;2.0;Пермский край, Пермь, ул. Вильямса, 51А;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.101488;56.298783
1;42.0;10;6;2900000.0;2014;2.0;Пермский край, Пермь, ул. Адмирала Ушакова, 21;1;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.033914;56.027276
3;94.6;10;2;8450000.0;2003;1.0;Пермский край, Пермь, Уинская ул., 9;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.006987;56.304435
1;29.0;3;2;1800000.0;1962;0.0;Пермский край, Пермь, ул. ДОС, 1;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.041481;56.270694
1;46.7;25;8;3480000.0;2014;2.0;Пермский край, Пермь, Уинская ул., 29;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00519;56.320734
3;106.6;8;3;5390000.0;2001;1.0;Пермский край, Пермь, ул. Маршала Рыбалко, 12А;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998687;55.942559
3;106.6;8;3;5390000.0;2001;1.0;Пермский край, Пермь, ул. Маршала Рыбалко, 12А;0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998687;55.942559
2;46.1;10;9;4450000.0;2008;1.0;Пермский край, Пермь, ул. Мира, 8Б;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.985017;56.204588
3;137.7;16;16;12200000.0;1999;1.0;Пермский край, Пермь, ул. Попова, 23;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007194;56.226949
3;88.0;19;12;4850000.0;2020;1.0;Пермский край, Пермь, ул. Челюскинцев, 23;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98619;56.231297
1;25.0;5;5;2050000.0;1982;0.0;Пермский край, Пермь, ул. Докучаева, 28;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.037574;56.136346
1;17.9;5;5;750000.0;1967;0.0;Пермский край, Пермь, Сестрорецкая ул., 19А;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.148743;56.435876
2;69.0;16;1;4200000.0;2014;1.0;Пермский край, Пермь, Оханская ул., 31;1;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03169;56.020863
3;74.8;16;16;5450000.0;1994;1.0;Пермский край, Пермь, ул. Мира, 31;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.049751;56.573894
1;53.0;10;10;4280000.0;2002;1.0;Пермский край, Пермь, Уинская ул., 9;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.006987;56.304435
4;124.5;9;2;11700000.0;2002;1.0;Пермский край, Пермь, Пермская ул., 161;1;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.006634;56.219122
2;67.8;16;5;5700000.0;2013;2.0;Пермский край, Пермь, ул. Крисанова, 73А;1;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997748;56.215853
2;83.0;10;3;7000000.0;2015;1.0;Пермский край, Пермь, ул. КИМ, 63;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.022733;56.296531
3;70.0;14;8;4990000.0;1997;1.0;Пермский край, Пермь, ул. Космонавта Леонова, 56А;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.966225;56.175069
3;60.8;10;7;3499999.0;1991;1.0;Пермский край, Пермь, ул. Гашкова, 28;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.058302;56.345531
3;100.0;16;15;7499000.0;2007;2.0;Пермский край, Пермь, ул. Василия Каменского, 10А;1;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.999161;56.174191
